rep,cycle,phase_end,species,genotype,nlag,ngrow,ntot,lag,Ta
2,6,2,Escherichia coli,E0g0,3.509317374760303e-10,20.654419800910485,20.65441980126142,1.0,5
2,6,2,Escherichia coli,E1g2,4.347674578320336e-07,524.1623785813882,524.1623790161557,1.2219684761560192,5
2,6,2,Escherichia coli,E2g5,1.1430279680623317e-05,872.0856012967521,872.0856127270317,1.4494587052339551,5
2,6,2,Salmonella enterica,S0g0,2.7246723855584077e-09,375.3351002515977,375.33510025432236,1.0,5
2,6,2,Salmonella enterica,S1g4,1.1737042493856584e-08,342.72962876387413,342.72962877561116,1.0721503134199282,5
2,7,1,Escherichia coli,E0g0,0.13916838274890578,0.13854890985278695,0.27771729260169276,1.0,5
2,7,1,Escherichia coli,E1g2,8.758660056829365,6.061317366580322,14.819977423409687,1.2219684761560192,5
2,7,1,Escherichia coli,E2g5,27.696996832911722,14.590988695050653,42.28798552796238,1.4494587052339551,5
2,7,1,Salmonella enterica,S0g0,2.528987954825165,15.10830100914114,17.637288963966306,1.0,5
2,7,1,Salmonella enterica,S1g4,3.233019959846333,15.20931089588321,18.442330855729544,1.0721503134199282,5
2,7,2,Escherichia coli,E0g0,1.4421382609905786e-10,8.060727630260004,8.060727630404218,1.0,5
2,7,2,Escherichia coli,E1g2,3.419124929356318e-07,391.0062663334351,391.0062666753476,1.2219684761560192,5
2,7,2,Escherichia coli,E2g5,1.409605430221389e-05,1019.6256899783721,1019.6257040744264,1.4494587052339551,5
2,7,2,Salmonella enterica,S0g0,2.6206744802099747e-09,354.02851091170015,354.0285109143208,1.0,5
2,7,2,Salmonella enterica,S1g4,1.2843839773683693e-08,365.9612269986956,365.96122701153945,1.0721503134199282,5
2,8,1,Escherichia coli,E0g0,0.054312754839764256,0.05407092439474265,0.1083836792345069,1.0,5
2,8,1,Escherichia coli,E1g2,6.533645136023218,4.521519714625194,11.055164850648413,1.2219684761560192,5
2,8,1,Escherichia coli,E2g5,32.38279534130653,17.0594868805642,49.442282221870734,1.4494587052339551,5
2,8,1,Salmonella enterica,S0g0,2.385425311611985,14.855368248485554,17.24079356009754,1.0,5
2,8,1,Salmonella enterica,S1g4,3.4521671288941516,16.912825523882063,20.364992652776216,1.0721503134199282,5
2,8,2,Escherichia coli,E0g0,5.6291691969633826e-11,3.005550694663448,3.00555069471974,1.0,5
2,8,2,Escherichia coli,E1g2,2.5505329833581367e-07,278.62802006797443,278.6280203230277,1.2219684761560192,5
2,8,2,Escherichia coli,E2g5,1.6480676525624934e-05,1138.6691859846103,1138.6692024652868,1.4494587052339551,5
2,8,2,Salmonella enterica,S0g0,2.4723405626217475e-09,336.1373967481455,336.1373967506178,1.0,5
2,8,2,Salmonella enterica,S1g4,1.3715265497522885e-08,372.3910905063419,372.3910905200572,1.0721503134199282,5
2,8,2,Salmonella enterica,S2g8,4.669752026401311e-06,12.224329110256823,12.22433378000885,1.7269068970808426,5
2,9,1,Escherichia coli,E0g0,0.020251241015139025,0.020161073820834666,0.04041231483597369,1.0,5
2,9,1,Escherichia coli,E1g2,4.655824637066697,3.2220000817732433,7.877824718839941,1.2219684761560192,5
