well,species,season,alive,n_genotypes,s,MIC,mutations,n_species,u,rep,gens,mutant_function
1,0,5,False,0,,,,2,0.001,0,20,null
1,1,5,False,0,,,,2,0.001,0,20,null
2,0,5,False,0,,,,2,0.001,0,20,null
2,1,5,False,0,,,,2,0.001,0,20,null
3,0,5,False,0,,,,2,0.001,0,20,null
3,1,5,False,0,,,,2,0.001,0,20,null
4,0,5,False,0,,,,2,0.001,0,20,null
4,1,5,False,0,,,,2,0.001,0,20,null
5,0,5,False,0,,,,2,0.001,0,20,null
5,1,5,False,0,,,,2,0.001,0,20,null
6,0,5,False,0,,,,2,0.001,0,20,null
6,1,5,False,0,,,,2,0.001,0,20,null
7,0,5,False,0,,,,2,0.001,0,20,null
7,1,5,False,0,,,,2,0.001,0,20,null
8,0,5,False,0,,,,2,0.001,0,20,null
8,1,5,False,0,,,,2,0.001,0,20,null
9,0,5,False,0,,,,2,0.001,0,20,null
9,1,5,False,0,,,,2,0.001,0,20,null
10,0,5,False,0,,,,2,0.001,0,20,null
10,1,5,False,0,,,,2,0.001,0,20,null
11,0,5,False,0,,,,2,0.001,0,20,null
11,1,5,False,0,,,,2,0.001,0,20,null
12,0,5,False,0,,,,2,0.001,0,20,null
12,1,5,False,0,,,,2,0.001,0,20,null
13,0,5,False,0,,,,2,0.001,0,20,null
13,1,5,False,0,,,,2,0.001,0,20,null
14,0,5,False,0,,,,2,0.001,0,20,null
14,1,5,False,0,,,,2,0.001,0,20,null
0,0,6,True,15,1.2548089364229535,0.2699795309925913,2.6209999999999996,2,0.001,0,20,null
0,1,6,True,14,1.1482811404667517,0.04560737234599348,1.316,2,0.001,0,20,null
1,0,6,False,0,,,,2,0.001,0,20,null
1,1,6,False,0,,,,2,0.001,0,20,null
2,0,6,False,0,,,,2,0.001,0,20,null
2,1,6,False,0,,,,2,0.001,0,20,null
3,0,6,False,0,,,,2,0.001,0,20,null
3,1,6,False,0,,,,2,0.001,0,20,null
4,0,6,False,0,,,,2,0.001,0,20,null
4,1,6,False,0,,,,2,0.001,0,20,null
5,0,6,False,0,,,,2,0.001,0,20,null
5,1,6,False,0,,,,2,0.001,0,20,null
6,0,6,False,0,,,,2,0.001,0,20,null
6,1,6,False,0,,,,2,0.001,0,20,null
7,0,6,False,0,,,,2,0.001,0,20,null
7,1,6,False,0,,,,2,0.001,0,20,null
8,0,6,False,0,,,,2,0.001,0,20,null
8,1,6,False,0,,,,2,0.001,0,20,null
9,0,6,False,0,,,,2,0.001,0,20,null
9,1,6,False,0,,,,2,0.001,0,20,null
10,0,6,False,0,,,,2,0.001,0,20,null
10,1,6,False,0,,,,2,0.001,0,20,null
11,0,6,False,0,,,,2,0.001,0,20,null
11,1,6,False,0,,,,2,0.001,0,20,null
12,0,6,False,0,,,,2,0.001,0,20,null
12,1,6,False,0,,,,2,0.001,0,20,null
13,0,6,False,0,,,,2,0.001,0,20,null
13,1,6,False,0,,,,2,0.001,0,20,null
14,0,6,False,0,,,,2,0.001,0,20,null
14,1,6,False,0,,,,2,0.001,0,20,null
0,0,7,True,8,1.2669055191947218,0.28543772326016403,3.005,2,0.001,0,20,null
0,1,7,True,9,1.1485633403193996,0.03967061712596987,1.274,2,0.001,0,20,null
1,0,7,True,8,1.2330190069286595,1.2363152508341975,2.592999999999999,2,0.001,0,20,null
1,1,7,True,8,1.1097371855812874,1.0645071658732357,2.8220000000000005,2,0.001,0,20,null
2,0,7,False,0,,,,2,0.001,0,20,null
2,1,7,False,0,,,,2,0.001,0,20,null
3,0,7,False,0,,,,2,0.001,0,20,null
3,1,7,False,0,,,,2,0.001,0,20,null
4,0,7,False,0,,,,2,0.001,0,20,null
4,1,7,False,0,,,,2,0.001,0,20,null
5,0,7,False,0,,,,2,0.001,0,20,null
5,1,7,False,0,,,,2,0.001,0,20,null
6,0,7,False,0,,,,2,0.001,0,20,null
6,1,7,False,0,,,,2,0.001,0,20,null
7,0,7,False,0,,,,2,0.001,0,20,null
7,1,7,False,0,,,,2,0.001,0,20,null
8,0,7,False,0,,,,2,0.001,0,20,null
8,1,7,False,0,,,,2,0.001,0,20,null
9,0,7,False,0,,,,2,0.001,0,20,null
9,1,7,False,0,,,,2,0.001,0,20,null
10,0,7,False,0,,,,2,0.001,0,20,null
10,1,7,False,0,,,,2,0.001,0,20,null
11,0,7,False,0,,,,2,0.001,0,20,null
11,1,7,False,0,,,,2,0.001,0,20,null
12,0,7,False,0,,,,2,0.001,0,20,null
12,1,7,False,0,,,,2,0.001,0,20,null
13,0,7,False,0,,,,2,0.001,0,20,null
13,1,7,False,0,,,,2,0.001,0,20,null
14,0,7,False,0,,,,2,0.001,0,20,null
14,1,7,False,0,,,,2,0.001,0,20,null
0,0,8,True,8,1.2688847536720853,0.25361450109959816,3.0079999999999996,2,0.001,0,20,null
0,1,8,True,12,1.1599078270388834,0.06175294541745932,1.464,2,0.001,0,20,null
1,0,8,True,8,1.2579407184969977,1.307191970068804,2.901,2,0.001,0,20,null
1,1,8,True,12,1.1228821655229229,1.0768751874334064,2.7200000000000006,2,0.001,0,20,null
2,0,8,False,0,,,,2,0.001,0,20,null
2,1,8,False,0,,,,2,0.001,0,20,null
3,0,8,False,0,,,,2,0.001,0,20,null
3,1,8,False,0,,,,2,0.001,0,20,null
4,0,8,False,0,,,,2,0.001,0,20,null
4,1,8,False,0,,,,2,0.001,0,20,null
5,0,8,False,0,,,,2,0.001,0,20,null
5,1,8,False,0,,,,2,0.001,0,20,null
6,0,8,False,0,,,,2,0.001,0,20,null
6,1,8,False,0,,,,2,0.001,0,20,null
7,0,8,False,0,,,,2,0.001,0,20,null
7,1,8,False,0,,,,2,0.001,0,20,null
8,0,8,False,0,,,,2,0.001,0,20,null
8,1,8,False,0,,,,2,0.001,0,20,null
9,0,8,False,0,,,,2,0.001,0,20,null
9,1,8,False,0,,,,2,0.001,0,20,null
10,0,8,False,0,,,,2,0.001,0,20,null
10,1,8,False,0,,,,2,0.001,0,20,null
11,0,8,False,0,,,,2,0.001,0,20,null
11,1,8,False,0,,,,2,0.001,0,20,null
12,0,8,False,0,,,,2,0.001,0,20,null
12,1,8,False,0,,,,2,0.001,0,20,null
13,0,8,False,0,,,,2,0.001,0,20,null
13,1,8,False,0,,,,2,0.001,0,20,null
14,0,8,False,0,,,,2,0.001,0,20,null
14,1,8,False,0,,,,2,0.001,0,20,null
0,0,9,True,10,1.2883575328474233,0.29788051111927727,3.106,2,0.001,0,20,null
0,1,9,True,19,1.2023085341379556,0.0855058504290471,1.7739999999999996,2,0.001,0,20,null
1,0,9,True,7,1.2916657460910435,1.4335281460303322,2.9960000000000004,2,0.001,0,20,null
1,1,9,True,10,1.1402252398918473,1.104902057483281,2.7469999999999994,2,0.001,0,20,null
2,0,9,False,0,,,,2,0.001,0,20,null
2,1,9,False,0,,,,2,0.001,0,20,null
3,0,9,False,0,,,,2,0.001,0,20,null
3,1,9,False,0,,,,2,0.001,0,20,null
4,0,9,False,0,,,,2,0.001,0,20,null
4,1,9,False,0,,,,2,0.001,0,20,null
5,0,9,False,0,,,,2,0.001,0,20,null
5,1,9,False,0,,,,2,0.001,0,20,null
6,0,9,False,0,,,,2,0.001,0,20,null
6,1,9,False,0,,,,2,0.001,0,20,null
7,0,9,False,0,,,,2,0.001,0,20,null
7,1,9,False,0,,,,2,0.001,0,20,null
8,0,9,False,0,,,,2,0.001,0,20,null
8,1,9,False,0,,,,2,0.001,0,20,null
9,0,9,False,0,,,,2,0.001,0,20,null
9,1,9,False,0,,,,2,0.001,0,20,null
10,0,9,False,0,,,,2,0.001,0,20,null
10,1,9,False,0,,,,2,0.001,0,20,null
11,0,9,False,0,,,,2,0.001,0,20,null
11,1,9,False,0,,,,2,0.001,0,20,null
12,0,9,False,0,,,,2,0.001,0,20,null
12,1,9,False,0,,,,2,0.001,0,20,null
13,0,9,False,0,,,,2,0.001,0,20,null
13,1,9,False,0,,,,2,0.001,0,20,null
14,0,9,False,0,,,,2,0.001,0,20,null
14,1,9,False,0,,,,2,0.001,0,20,null
0,0,10,True,8,1.4225843574172876,0.6355006631392207,3.7969999999999997,2,0.001,0,20,null
0,1,10,True,21,1.2252958104517442,0.10339127400351338,1.9639999999999997,2,0.001,0,20,null
1,0,10,True,8,1.3302443437281581,1.5853219201427042,2.9979999999999998,2,0.001,0,20,null
1,1,10,True,15,1.1744787623746962,1.1895613070751003,3.008,2,0.001,0,20,null
2,0,10,False,0,,,,2,0.001,0,20,null
2,1,10,False,0,,,,2,0.001,0,20,null
3,0,10,False,0,,,,2,0.001,0,20,null
3,1,10,False,0,,,,2,0.001,0,20,null
4,0,10,False,0,,,,2,0.001,0,20,null
4,1,10,False,0,,,,2,0.001,0,20,null
5,0,10,False,0,,,,2,0.001,0,20,null
5,1,10,False,0,,,,2,0.001,0,20,null
6,0,10,False,0,,,,2,0.001,0,20,null
6,1,10,False,0,,,,2,0.001,0,20,null
7,0,10,False,0,,,,2,0.001,0,20,null
7,1,10,False,0,,,,2,0.001,0,20,null
8,0,10,False,0,,,,2,0.001,0,20,null
8,1,10,False,0,,,,2,0.001,0,20,null
9,0,10,False,0,,,,2,0.001,0,20,null
9,1,10,False,0,,,,2,0.001,0,20,null
10,0,10,False,0,,,,2,0.001,0,20,null
10,1,10,False,0,,,,2,0.001,0,20,null
11,0,10,False,0,,,,2,0.001,0,20,null
11,1,10,False,0,,,,2,0.001,0,20,null
12,0,10,False,0,,,,2,0.001,0,20,null
12,1,10,False,0,,,,2,0.001,0,20,null
13,0,10,False,0,,,,2,0.001,0,20,null
13,1,10,False,0,,,,2,0.001,0,20,null
14,0,10,False,0,,,,2,0.001,0,20,null
14,1,10,False,0,,,,2,0.001,0,20,null
0,0,11,True,7,1.4737273148889583,0.7626775978839482,4.0089999999999995,2,0.001,0,20,null
0,1,11,True,21,1.262535126263413,0.10508571864656167,2.1809999999999996,2,0.001,0,20,null
1,0,11,True,9,1.3597647111842908,1.682938314643594,3.0709999999999997,2,0.001,0,20,null
1,1,11,True,17,1.1972895091814257,1.2812743942284741,3.4290000000000003,2,0.001,0,20,null
2,0,11,True,4,1.3402336172953457,2.630992865718182,4.007,2,0.001,0,20,null
2,1,11,True,7,1.1296694698831993,2.073180774134271,3.036,2,0.001,0,20,null
3,0,11,False,0,,,,2,0.001,0,20,null
3,1,11,False,0,,,,2,0.001,0,20,null
4,0,11,False,0,,,,2,0.001,0,20,null
4,1,11,False,0,,,,2,0.001,0,20,null
5,0,11,False,0,,,,2,0.001,0,20,null
5,1,11,False,0,,,,2,0.001,0,20,null
6,0,11,False,0,,,,2,0.001,0,20,null
6,1,11,False,0,,,,2,0.001,0,20,null
7,0,11,False,0,,,,2,0.001,0,20,null
7,1,11,False,0,,,,2,0.001,0,20,null
8,0,11,False,0,,,,2,0.001,0,20,null
8,1,11,False,0,,,,2,0.001,0,20,null
9,0,11,False,0,,,,2,0.001,0,20,null
9,1,11,False,0,,,,2,0.001,0,20,null
10,0,11,False,0,,,,2,0.001,0,20,null
10,1,11,False,0,,,,2,0.001,0,20,null
11,0,11,False,0,,,,2,0.001,0,20,null
11,1,11,False,0,,,,2,0.001,0,20,null
12,0,11,False,0,,,,2,0.001,0,20,null
12,1,11,False,0,,,,2,0.001,0,20,null
13,0,11,False,0,,,,2,0.001,0,20,null
13,1,11,False,0,,,,2,0.001,0,20,null
14,0,11,False,0,,,,2,0.001,0,20,null
14,1,11,False,0,,,,2,0.001,0,20,null
0,0,12,True,6,1.4771794236958442,0.7718649001095834,4.027,2,0.001,0,20,null
0,1,12,True,16,1.38956671574266,0.21709953225764653,2.8440000000000003,2,0.001,0,20,null
1,0,12,True,11,1.3878334421817407,1.7005781677811065,3.428,2,0.001,0,20,null
1,1,12,True,13,1.2362893609484225,1.2556358782020778,3.945,2,0.001,0,20,null
2,0,12,True,9,1.3657943435918434,2.7088412175607592,4.020999999999999,2,0.001,0,20,null
2,1,12,True,14,1.135380486902736,2.089724941601742,3.095,2,0.001,0,20,null
3,0,12,True,7,1.3812485623988355,3.6033254268837593,5.019000000000001,2,0.001,0,20,null
3,1,12,True,7,1.1260597838589572,3.0122091550976764,4.018,2,0.001,0,20,null
4,0,12,False,0,,,,2,0.001,0,20,null
4,1,12,False,0,,,,2,0.001,0,20,null
5,0,12,False,0,,,,2,0.001,0,20,null
5,1,12,False,0,,,,2,0.001,0,20,null
6,0,12,False,0,,,,2,0.001,0,20,null
6,1,12,False,0,,,,2,0.001,0,20,null
7,0,12,False,0,,,,2,0.001,0,20,null
7,1,12,False,0,,,,2,0.001,0,20,null
8,0,12,False,0,,,,2,0.001,0,20,null
8,1,12,False,0,,,,2,0.001,0,20,null
9,0,12,False,0,,,,2,0.001,0,20,null
9,1,12,False,0,,,,2,0.001,0,20,null
10,0,12,False,0,,,,2,0.001,0,20,null
10,1,12,False,0,,,,2,0.001,0,20,null
11,0,12,False,0,,,,2,0.001,0,20,null
11,1,12,False,0,,,,2,0.001,0,20,null
12,0,12,False,0,,,,2,0.001,0,20,null
12,1,12,False,0,,,,2,0.001,0,20,null
13,0,12,False,0,,,,2,0.001,0,20,null
13,1,12,False,0,,,,2,0.001,0,20,null
14,0,12,False,0,,,,2,0.001,0,20,null
14,1,12,False,0,,,,2,0.001,0,20,null
0,0,13,True,7,1.4786682822874995,0.768670443964622,4.0409999999999995,2,0.001,0,20,null
0,1,13,True,8,1.4392607773996322,0.26203273797366783,3.0620000000000003,2,0.001,0,20,null
1,0,13,True,11,1.4089685215348922,1.6970203473454701,3.7709999999999995,2,0.001,0,20,null
1,1,13,True,16,1.2800213188331886,1.2184435562644886,4.547999999999999,2,0.001,0,20,null
2,0,13,True,9,1.372635309108664,2.7285075020789913,4.063999999999999,2,0.001,0,20,null
2,1,13,True,9,1.2395685293544312,2.2254049541180927,3.6639999999999997,2,0.001,0,20,null
3,0,13,True,10,1.3835009562453233,3.585478046915666,5.037,2,0.001,0,20,null
3,1,13,True,4,1.1271319423599115,3.0070553348711626,4.013999999999999,2,0.001,0,20,null
4,0,13,False,0,,,,2,0.001,0,20,null
4,1,13,False,0,,,,2,0.001,0,20,null
5,0,13,False,0,,,,2,0.001,0,20,null
5,1,13,False,0,,,,2,0.001,0,20,null
6,0,13,False,0,,,,2,0.001,0,20,null
6,1,13,False,0,,,,2,0.001,0,20,null
7,0,13,False,0,,,,2,0.001,0,20,null
7,1,13,False,0,,,,2,0.001,0,20,null
8,0,13,False,0,,,,2,0.001,0,20,null
8,1,13,False,0,,,,2,0.001,0,20,null
9,0,13,False,0,,,,2,0.001,0,20,null
9,1,13,False,0,,,,2,0.001,0,20,null
10,0,13,False,0,,,,2,0.001,0,20,null
10,1,13,False,0,,,,2,0.001,0,20,null
11,0,13,False,0,,,,2,0.001,0,20,null
11,1,13,False,0,,,,2,0.001,0,20,null
12,0,13,False,0,,,,2,0.001,0,20,null
12,1,13,False,0,,,,2,0.001,0,20,null
13,0,13,False,0,,,,2,0.001,0,20,null
13,1,13,False,0,,,,2,0.001,0,20,null
14,0,13,False,0,,,,2,0.001,0,20,null
14,1,13,False,0,,,,2,0.001,0,20,null
0,0,14,True,9,1.4784432456614913,0.7701076082966304,4.066,2,0.001,0,20,null
0,1,14,True,11,1.446187170335215,0.2736343567459254,3.161,2,0.001,0,20,null
1,0,14,True,8,1.4544265650447166,1.6425504041393197,4.641,2,0.001,0,20,null
1,1,14,True,13,1.3149143389474718,1.1929478521227657,4.918,2,0.001,0,20,null
2,0,14,True,11,1.3884319287674525,2.7840713758463678,4.259,2,0.001,0,20,null
2,1,14,True,7,1.3185376684038859,2.3329209974595404,4.101999999999999,2,0.001,0,20,null
3,0,14,True,5,1.3856566369002916,3.561794279936107,5.02,2,0.001,0,20,null
3,1,14,True,6,1.1293639125267616,3.0066529806791262,4.049999999999999,2,0.001,0,20,null
4,0,14,False,0,,,,2,0.001,0,20,null
4,1,14,False,0,,,,2,0.001,0,20,null
5,0,14,False,0,,,,2,0.001,0,20,null
5,1,14,False,0,,,,2,0.001,0,20,null
6,0,14,False,0,,,,2,0.001,0,20,null
6,1,14,False,0,,,,2,0.001,0,20,null
7,0,14,False,0,,,,2,0.001,0,20,null
7,1,14,False,0,,,,2,0.001,0,20,null
8,0,14,False,0,,,,2,0.001,0,20,null
8,1,14,False,0,,,,2,0.001,0,20,null
9,0,14,False,0,,,,2,0.001,0,20,null
9,1,14,False,0,,,,2,0.001,0,20,null
10,0,14,False,0,,,,2,0.001,0,20,null
10,1,14,False,0,,,,2,0.001,0,20,null
11,0,14,False,0,,,,2,0.001,0,20,null
11,1,14,False,0,,,,2,0.001,0,20,null
12,0,14,False,0,,,,2,0.001,0,20,null
12,1,14,False,0,,,,2,0.001,0,20,null
13,0,14,False,0,,,,2,0.001,0,20,null
13,1,14,False,0,,,,2,0.001,0,20,null
14,0,14,False,0,,,,2,0.001,0,20,null
14,1,14,False,0,,,,2,0.001,0,20,null
0,0,15,True,9,1.4863427968706624,0.7812573979247295,4.106999999999999,2,0.001,0,20,null
0,1,15,True,9,1.4558550726710637,0.2606174254722637,3.244,2,0.001,0,20,null
1,0,15,True,9,1.4678091743085346,1.6287489455072313,4.887,2,0.001,0,20,null
1,1,15,True,9,1.3232189872937166,1.2013566987083004,4.985000000000001,2,0.001,0,20,null
2,0,15,True,15,1.4097661154011683,2.8419948243061364,4.458999999999999,2,0.001,0,20,null
2,1,15,True,5,1.3287605867225056,2.3313379594679566,4.211,2,0.001,0,20,null
3,0,15,True,13,1.3921709220968495,3.510332913640419,5.054000000000001,2,0.001,0,20,null
3,1,15,True,10,1.158734525025863,3.0280450316397425,4.309999999999998,2,0.001,0,20,null
4,0,15,False,0,,,,2,0.001,0,20,null
4,1,15,False,0,,,,2,0.001,0,20,null
5,0,15,False,0,,,,2,0.001,0,20,null
5,1,15,False,0,,,,2,0.001,0,20,null
6,0,15,False,0,,,,2,0.001,0,20,null
6,1,15,False,0,,,,2,0.001,0,20,null
7,0,15,False,0,,,,2,0.001,0,20,null
7,1,15,False,0,,,,2,0.001,0,20,null
8,0,15,False,0,,,,2,0.001,0,20,null
8,1,15,False,0,,,,2,0.001,0,20,null
9,0,15,False,0,,,,2,0.001,0,20,null
9,1,15,False,0,,,,2,0.001,0,20,null
10,0,15,False,0,,,,2,0.001,0,20,null
10,1,15,False,0,,,,2,0.001,0,20,null
11,0,15,False,0,,,,2,0.001,0,20,null
11,1,15,False,0,,,,2,0.001,0,20,null
12,0,15,False,0,,,,2,0.001,0,20,null
12,1,15,False,0,,,,2,0.001,0,20,null
13,0,15,False,0,,,,2,0.001,0,20,null
13,1,15,False,0,,,,2,0.001,0,20,null
14,0,15,False,0,,,,2,0.001,0,20,null
14,1,15,False,0,,,,2,0.001,0,20,null
0,0,16,True,11,1.4981245350006847,0.8147045319660803,4.225999999999998,2,0.001,0,20,null
0,1,16,True,12,1.479547751263407,0.2723123456488528,3.5359999999999996,2,0.001,0,20,null
1,0,16,True,15,1.5021628174966037,1.6515453152516504,5.238999999999998,2,0.001,0,20,null
1,1,16,True,11,1.3333033475373015,1.3072686633855277,5.038,2,0.001,0,20,null
2,0,16,True,14,1.4840754340418763,2.907849059681935,5.2059999999999995,2,0.001,0,20,null
2,1,16,True,7,1.3297614926053176,2.346634430937118,4.2799999999999985,2,0.001,0,20,null
3,0,16,True,11,1.4002480325581064,3.4531043968269626,5.1129999999999995,2,0.001,0,20,null
3,1,16,True,10,1.249167199268142,3.112453858679592,4.8020000000000005,2,0.001,0,20,null
4,0,16,False,0,,,,2,0.001,0,20,null
4,1,16,False,0,,,,2,0.001,0,20,null
5,0,16,False,0,,,,2,0.001,0,20,null
5,1,16,False,0,,,,2,0.001,0,20,null
6,0,16,False,0,,,,2,0.001,0,20,null
6,1,16,False,0,,,,2,0.001,0,20,null
7,0,16,False,0,,,,2,0.001,0,20,null
7,1,16,False,0,,,,2,0.001,0,20,null
8,0,16,False,0,,,,2,0.001,0,20,null
8,1,16,False,0,,,,2,0.001,0,20,null
9,0,16,False,0,,,,2,0.001,0,20,null
9,1,16,False,0,,,,2,0.001,0,20,null
10,0,16,False,0,,,,2,0.001,0,20,null
10,1,16,False,0,,,,2,0.001,0,20,null
11,0,16,False,0,,,,2,0.001,0,20,null
11,1,16,False,0,,,,2,0.001,0,20,null
12,0,16,False,0,,,,2,0.001,0,20,null
12,1,16,False,0,,,,2,0.001,0,20,null
13,0,16,False,0,,,,2,0.001,0,20,null
13,1,16,False,0,,,,2,0.001,0,20,null
14,0,16,False,0,,,,2,0.001,0,20,null
14,1,16,False,0,,,,2,0.001,0,20,null
0,0,17,True,11,1.5346447061845176,0.878823962324838,4.584999999999999,2,0.001,0,20,null
0,1,17,True,8,1.51464030085983,0.26957214749156416,3.844,2,0.001,0,20,null
1,0,17,True,11,1.5919536092219007,1.7890184815892498,5.702999999999998,2,0.001,0,20,null
1,1,17,True,11,1.3361202212993761,1.3425970290422555,5.038999999999999,2,0.001,0,20,null
2,0,17,True,17,1.6017159367513483,2.74953914652826,5.696999999999999,2,0.001,0,20,null
2,1,17,True,10,1.3310996706598373,2.3551450134111342,4.345000000000001,2,0.001,0,20,null
3,0,17,True,13,1.424194373688121,3.263928626130155,5.12,2,0.001,0,20,null
3,1,17,True,9,1.3184055784452091,3.1947148756494763,4.9990000000000006,2,0.001,0,20,null
4,0,17,False,0,,,,2,0.001,0,20,null
4,1,17,False,0,,,,2,0.001,0,20,null
5,0,17,False,0,,,,2,0.001,0,20,null
5,1,17,False,0,,,,2,0.001,0,20,null
6,0,17,False,0,,,,2,0.001,0,20,null
6,1,17,False,0,,,,2,0.001,0,20,null
7,0,17,False,0,,,,2,0.001,0,20,null
7,1,17,False,0,,,,2,0.001,0,20,null
8,0,17,False,0,,,,2,0.001,0,20,null
8,1,17,False,0,,,,2,0.001,0,20,null
9,0,17,False,0,,,,2,0.001,0,20,null
9,1,17,False,0,,,,2,0.001,0,20,null
10,0,17,False,0,,,,2,0.001,0,20,null
10,1,17,False,0,,,,2,0.001,0,20,null
11,0,17,False,0,,,,2,0.001,0,20,null
11,1,17,False,0,,,,2,0.001,0,20,null
12,0,17,False,0,,,,2,0.001,0,20,null
12,1,17,False,0,,,,2,0.001,0,20,null
13,0,17,False,0,,,,2,0.001,0,20,null
13,1,17,False,0,,,,2,0.001,0,20,null
14,0,17,False,0,,,,2,0.001,0,20,null
14,1,17,False,0,,,,2,0.001,0,20,null
0,0,18,True,15,1.5912897919578923,1.0317575736108693,5.166,2,0.001,0,20,null
0,1,18,True,12,1.5401846142686129,0.25105151630865774,3.9969999999999994,2,0.001,0,20,null
1,0,18,True,12,1.6899269991684385,1.9549497785934895,6.006999999999998,2,0.001,0,20,null
1,1,18,True,9,1.3428667006269295,1.3943131131050543,5.056,2,0.001,0,20,null
2,0,18,True,16,1.6663875785406719,2.5950496518150006,5.848000000000001,2,0.001,0,20,null
2,1,18,True,6,1.3328680779983366,2.345346669334956,4.5009999999999994,2,0.001,0,20,null
3,0,18,True,14,1.446091133017406,3.192958608233169,5.182,2,0.001,0,20,null
3,1,18,True,7,1.3318872606938306,3.228810135106596,5.035999999999999,2,0.001,0,20,null
4,0,18,True,6,1.6660086700507946,4.3063998324927795,6.036,2,0.001,0,20,null
4,1,18,True,9,1.4203010742038178,4.053921314730734,6.020999999999999,2,0.001,0,20,null
5,0,18,False,0,,,,2,0.001,0,20,null
5,1,18,False,0,,,,2,0.001,0,20,null
6,0,18,False,0,,,,2,0.001,0,20,null
6,1,18,False,0,,,,2,0.001,0,20,null
7,0,18,False,0,,,,2,0.001,0,20,null
7,1,18,False,0,,,,2,0.001,0,20,null
8,0,18,False,0,,,,2,0.001,0,20,null
8,1,18,False,0,,,,2,0.001,0,20,null
9,0,18,False,0,,,,2,0.001,0,20,null
9,1,18,False,0,,,,2,0.001,0,20,null
10,0,18,False,0,,,,2,0.001,0,20,null
10,1,18,False,0,,,,2,0.001,0,20,null
11,0,18,False,0,,,,2,0.001,0,20,null
11,1,18,False,0,,,,2,0.001,0,20,null
12,0,18,False,0,,,,2,0.001,0,20,null
12,1,18,False,0,,,,2,0.001,0,20,null
13,0,18,False,0,,,,2,0.001,0,20,null
13,1,18,False,0,,,,2,0.001,0,20,null
14,0,18,False,0,,,,2,0.001,0,20,null
14,1,18,False,0,,,,2,0.001,0,20,null
0,0,19,True,12,1.603302719406555,1.048646192199077,5.293,2,0.001,0,20,null
0,1,19,True,14,1.5598236519459718,0.2552906311899657,4.013,2,0.001,0,20,null
1,0,19,True,10,1.7112915989971689,1.9992735688218888,6.021,2,0.001,0,20,null
1,1,19,True,7,1.34714906079067,1.4054470272337731,5.117,2,0.001,0,20,null
2,0,19,True,20,1.7217792620334573,2.561754479488435,6.042000000000001,2,0.001,0,20,null
2,1,19,True,11,1.3450420509622913,2.3919049093379976,4.819,2,0.001,0,20,null
3,0,19,True,10,1.7520019344394173,3.0995881063343393,6.647999999999999,2,0.001,0,20,null
3,1,19,True,7,1.3327358733899441,3.2437445281688215,5.077999999999999,2,0.001,0,20,null
4,0,19,True,6,1.706521099003375,4.297394704651864,6.099000000000001,2,0.001,0,20,null
4,1,19,True,8,1.4263262093394147,4.063266880760362,6.121,2,0.001,0,20,null
5,0,19,False,0,,,,2,0.001,0,20,null
5,1,19,False,0,,,,2,0.001,0,20,null
6,0,19,False,0,,,,2,0.001,0,20,null
6,1,19,False,0,,,,2,0.001,0,20,null
7,0,19,False,0,,,,2,0.001,0,20,null
7,1,19,False,0,,,,2,0.001,0,20,null
8,0,19,False,0,,,,2,0.001,0,20,null
8,1,19,False,0,,,,2,0.001,0,20,null
9,0,19,False,0,,,,2,0.001,0,20,null
9,1,19,False,0,,,,2,0.001,0,20,null
10,0,19,False,0,,,,2,0.001,0,20,null
10,1,19,False,0,,,,2,0.001,0,20,null
11,0,19,False,0,,,,2,0.001,0,20,null
11,1,19,False,0,,,,2,0.001,0,20,null
12,0,19,False,0,,,,2,0.001,0,20,null
12,1,19,False,0,,,,2,0.001,0,20,null
13,0,19,False,0,,,,2,0.001,0,20,null
13,1,19,False,0,,,,2,0.001,0,20,null
14,0,19,False,0,,,,2,0.001,0,20,null
14,1,19,False,0,,,,2,0.001,0,20,null
0,0,0,True,4,1.0001722430328908,0.0008722299647443125,0.005,3,0.001,0,20,null
0,1,0,True,5,1.0002046646330747,0.0034907648062039802,0.012,3,0.001,0,20,null
0,2,0,True,7,1.0004588447625893,0.008328082163105531,0.019000000000000003,3,0.001,0,20,null
1,0,0,False,0,,,,3,0.001,0,20,null
1,1,0,False,0,,,,3,0.001,0,20,null
1,2,0,False,0,,,,3,0.001,0,20,null
2,0,0,False,0,,,,3,0.001,0,20,null
2,1,0,False,0,,,,3,0.001,0,20,null
2,2,0,False,0,,,,3,0.001,0,20,null
3,0,0,False,0,,,,3,0.001,0,20,null
3,1,0,False,0,,,,3,0.001,0,20,null
3,2,0,False,0,,,,3,0.001,0,20,null
4,0,0,False,0,,,,3,0.001,0,20,null
4,1,0,False,0,,,,3,0.001,0,20,null
4,2,0,False,0,,,,3,0.001,0,20,null
5,0,0,False,0,,,,3,0.001,0,20,null
5,1,0,False,0,,,,3,0.001,0,20,null
5,2,0,False,0,,,,3,0.001,0,20,null
6,0,0,False,0,,,,3,0.001,0,20,null
6,1,0,False,0,,,,3,0.001,0,20,null
6,2,0,False,0,,,,3,0.001,0,20,null
7,0,0,False,0,,,,3,0.001,0,20,null
7,1,0,False,0,,,,3,0.001,0,20,null
7,2,0,False,0,,,,3,0.001,0,20,null
8,0,0,False,0,,,,3,0.001,0,20,null
8,1,0,False,0,,,,3,0.001,0,20,null
8,2,0,False,0,,,,3,0.001,0,20,null
9,0,0,False,0,,,,3,0.001,0,20,null
9,1,0,False,0,,,,3,0.001,0,20,null
